purchase_id,user_id,purchase_timestamp,price_usd,day_since_install
2905,1420,2024-03-24,19.99,11
2906,1420,2024-04-02,99.99,20
2907,1420,2024-03-30,19.99,17
2908,1420,2024-03-13,49.99,0
2909,1420,2024-03-17,19.99,4
2910,1420,2024-04-03,19.99,21
2911,1420,2024-04-10,49.99,28
2912,1420,2024-03-30,19.99,17
2913,1420,2024-04-01,49.99,19
2914,1420,2024-04-08,49.99,26
2915,1420,2024-04-07,49.99,25
2916,1420,2024-03-22,99.99,9
2917,1420,2024-03-29,99.99,16
2918,1420,2024-03-13,19.99,0
2919,1420,2024-03-17,99.99,4
2920,1420,2024-04-07,19.99,25
2921,1420,2024-03-15,19.99,2
2922,1420,2024-04-10,19.99,28
2923,1420,2024-04-08,49.99,26
2924,1420,2024-03-25,19.99,12
2925,1420,2024-03-18,49.99,5
2926,1420,2024-04-11,99.99,29
2927,1420,2024-03-21,49.99,8
2928,1420,2024-03-20,99.99,7
2929,1420,2024-03-30,19.99,17
2930,1420,2024-03-15,49.99,2
2931,1420,2024-03-15,49.99,2
2932,1420,2024-03-21,99.99,8
2933,1420,2024-03-13,49.99,0
2934,1428,2024-02-14,4.99,3
2935,1431,2024-02-04,19.99,14
2936,1431,2024-01-26,9.99,5
2937,1431,2024-01-26,9.99,5
2938,1431,2024-01-30,4.99,9
2939,1431,2024-01-23,9.99,2
2940,1431,2024-01-22,19.99,1
2941,1431,2024-02-16,4.99,26
2942,1431,2024-01-30,9.99,9
2943,1436,2024-01-25,4.99,8
2944,1439,2024-02-13,0.99,7
2945,1439,2024-03-05,4.99,28
2946,1441,2024-02-11,0.99,25
2947,1444,2024-03-12,4.99,25
2948,1445,2024-02-02,1.99,12
2949,1445,2024-02-01,0.99,11
2950,1445,2024-01-29,4.99,8
2951,1446,2024-01-09,4.99,4
2952,1448,2024-01-29,4.99,17
2953,1448,2024-02-06,19.99,25
2954,1448,2024-02-06,19.99,25
2955,1448,2024-01-21,9.99,9
2956,1448,2024-01-28,9.99,16
2957,1450,2024-03-16,1.99,24
2958,1450,2024-02-27,1.99,6
2959,1450,2024-02-26,4.99,5
2960,1455,2024-03-22,1.99,1
2961,1455,2024-04-15,4.99,25
2962,1455,2024-04-12,4.99,22
2963,1458,2024-01-05,0.99,1
2964,1458,2024-01-14,0.99,10
2965,1458,2024-01-04,4.99,0
2966,1465,2024-03-18,9.99,17
2967,1465,2024-03-07,4.99,6
2968,1465,2024-03-23,9.99,22
2969,1465,2024-03-01,19.99,0
2970,1465,2024-03-25,19.99,24
2971,1466,2024-03-22,4.99,2
2972,1466,2024-03-26,4.99,6
2973,1467,2024-02-05,0.99,14
2974,1468,2024-03-05,19.99,22
2975,1468,2024-02-29,9.99,17
2976,1468,2024-03-07,19.99,24
2977,1468,2024-03-12,4.99,29
2978,1468,2024-03-12,4.99,29
2979,1468,2024-02-13,19.99,1
2980,1468,2024-03-01,9.99,18
2981,1468,2024-03-02,4.99,19
2982,1468,2024-02-27,9.99,15
2983,1473,2024-03-24,1.99,27
2984,1473,2024-03-06,1.99,9
2985,1474,2024-03-01,99.99,26
2986,1474,2024-02-07,49.99,3
2987,1474,2024-02-11,49.99,7
2988,1474,2024-02-04,19.99,0
2989,1474,2024-02-06,99.99,2
2990,1474,2024-02-15,19.99,11
2991,1474,2024-03-04,99.99,29
2992,1474,2024-02-12,49.99,8
2993,1474,2024-02-22,19.99,18
2994,1474,2024-03-03,99.99,28
2995,1474,2024-02-09,99.99,5
2996,1474,2024-02-12,49.99,8
2997,1474,2024-02-27,49.99,23
2998,1474,2024-03-02,49.99,27
2999,1474,2024-02-14,19.99,10
3000,1474,2024-02-18,19.99,14
3001,1474,2024-02-25,19.99,21
3002,1474,2024-03-02,99.99,27
3003,1474,2024-02-07,49.99,3
3004,1474,2024-02-11,19.99,7
3005,1474,2024-03-03,49.99,28
3006,1474,2024-02-17,19.99,13
3007,1474,2024-02-16,99.99,12
3008,1474,2024-02-10,19.99,6
3009,1474,2024-02-22,19.99,18
3010,1474,2024-02-28,49.99,24
3011,1474,2024-03-02,99.99,27
3012,1474,2024-02-16,19.99,12
3013,1474,2024-02-15,49.99,11
3014,1474,2024-02-27,49.99,23
3015,1474,2024-02-11,19.99,7
3016,1474,2024-02-17,49.99,13
3017,1474,2024-03-02,99.99,27
3018,1474,2024-02-18,49.99,14
3019,1474,2024-02-24,99.99,20
3020,1474,2024-02-25,99.99,21
3021,1474,2024-02-27,99.99,23
3022,1474,2024-02-29,19.99,25
3023,1474,2024-02-18,49.99,14
3024,1474,2024-02-08,99.99,4
3025,1474,2024-02-10,19.99,6
3026,1474,2024-02-16,19.99,12
3027,1474,2024-02-11,19.99,7
3028,1474,2024-02-15,99.99,11
3029,1475,2024-01-08,99.99,0
3030,1475,2024-02-04,49.99,27
3031,1475,2024-01-27,19.99,19
3032,1475,2024-01-12,99.99,4
3033,1475,2024-02-04,99.99,27
3034,1475,2024-02-04,49.99,27
3035,1475,2024-01-24,99.99,16
3036,1475,2024-02-02,99.99,25
3037,1475,2024-01-25,99.99,17
3038,1475,2024-01-30,99.99,22
3039,1475,2024-01-17,19.99,9
3040,1475,2024-01-25,99.99,17
3041,1475,2024-02-04,49.99,27
3042,1475,2024-01-18,49.99,10
3043,1475,2024-01-15,19.99,7
3044,1475,2024-01-29,49.99,21
3045,1475,2024-01-26,99.99,18
3046,1475,2024-02-04,19.99,27
3047,1475,2024-01-27,99.99,19
3048,1475,2024-01-31,49.99,23
3049,1475,2024-01-29,99.99,21
3050,1475,2024-01-25,99.99,17
3051,1475,2024-01-27,99.99,19
3052,1477,2024-03-23,1.99,16
3053,1480,2024-02-06,1.99,29
3054,1481,2024-03-27,1.99,14
3055,1482,2024-02-11,1.99,6
3056,1484,2024-01-27,4.99,18
3057,1484,2024-01-23,0.99,14
3058,1484,2024-01-18,1.99,9
3059,1489,2024-04-12,9.99,26
3060,1489,2024-03-21,9.99,4
3061,1489,2024-04-06,19.99,20
3062,1489,2024-04-08,19.99,22
3063,1489,2024-04-03,19.99,17
3064,1492,2024-02-05,4.99,20
3065,1492,2024-01-16,0.99,0
3066,1496,2024-02-06,1.99,24
3067,1499,2024-04-20,4.99,24
3068,1499,2024-04-08,4.99,12
3069,1499,2024-04-09,19.99,13
3070,1499,2024-04-14,19.99,18
3071,1499,2024-04-01,19.99,5
3072,1499,2024-03-27,9.99,0
3073,1499,2024-04-11,19.99,15
3074,1499,2024-03-28,19.99,1
3075,1500,2024-03-13,4.99,18
3076,1500,2024-03-11,9.99,16
3077,1500,2024-03-10,9.99,15
3078,1500,2024-03-07,19.99,12
3079,1500,2024-03-09,19.99,14
3080,1500,2024-02-26,4.99,2
3081,1501,2024-02-26,1.99,4
3082,1505,2024-03-14,0.99,17
3083,1505,2024-03-24,0.99,27
3084,1506,2024-02-15,19.99,15
3085,1506,2024-02-07,4.99,7
3086,1506,2024-02-06,19.99,6
3087,1506,2024-02-03,4.99,3
3088,1506,2024-02-23,4.99,23
3089,1506,2024-02-19,19.99,19
3090,1506,2024-02-29,4.99,29
3091,1506,2024-02-24,4.99,24
3092,1506,2024-02-17,4.99,17
3093,1506,2024-02-16,9.99,16
3094,1507,2024-01-24,4.99,1
3095,1510,2024-02-16,4.99,27
3096,1510,2024-02-03,0.99,14
3097,1512,2024-02-24,1.99,2
3098,1512,2024-03-13,1.99,20
3099,1515,2024-04-15,1.99,19
3100,1515,2024-04-11,0.99,15
3101,1515,2024-03-28,0.99,1
3102,1517,2024-04-02,4.99,15
3103,1517,2024-04-16,4.99,29
3104,1517,2024-03-25,9.99,7
3105,1517,2024-04-02,19.99,15
3106,1517,2024-03-30,19.99,12
3107,1517,2024-03-23,9.99,5
3108,1520,2024-02-01,0.99,6
3109,1521,2024-04-01,1.99,6
3110,1521,2024-04-12,1.99,17
3111,1521,2024-04-08,1.99,13
3112,1524,2024-04-03,4.99,25
3113,1524,2024-04-05,19.99,27
3114,1524,2024-03-16,4.99,7
3115,1524,2024-04-01,19.99,23
3116,1524,2024-04-05,19.99,27
3117,1524,2024-03-23,4.99,14
3118,1524,2024-03-15,19.99,6
3119,1524,2024-03-26,9.99,17
3120,1526,2024-02-05,0.99,25
3121,1526,2024-01-20,4.99,9
3122,1526,2024-01-21,4.99,10
3123,1529,2024-03-29,19.99,7
3124,1529,2024-04-03,9.99,12
3125,1529,2024-04-11,4.99,20
3126,1529,2024-04-13,19.99,22
3127,1529,2024-03-25,19.99,3
3128,1532,2024-04-05,1.99,20
3129,1533,2024-01-23,1.99,6
3130,1533,2024-02-07,0.99,21
3131,1533,2024-02-08,1.99,22
3132,1539,2024-01-26,1.99,2
3133,1539,2024-02-04,4.99,11
3134,1540,2024-02-12,1.99,26
3135,1540,2024-02-11,1.99,25
3136,1548,2024-04-04,4.99,24
3137,1550,2024-02-03,4.99,3
3138,1551,2024-02-03,0.99,25
3139,1551,2024-01-19,0.99,10
3140,1552,2024-04-10,0.99,26
3141,1552,2024-04-05,4.99,21
3142,1552,2024-03-25,1.99,10
3143,1556,2024-01-18,1.99,10
3144,1556,2024-02-06,0.99,29
3145,1556,2024-01-30,4.99,22
3146,1557,2024-01-29,4.99,11
3147,1559,2024-01-29,1.99,8
3148,1559,2024-01-31,4.99,10
3149,1566,2024-02-22,9.99,16
3150,1566,2024-02-12,19.99,6
3151,1566,2024-02-09,4.99,3
3152,1566,2024-02-18,9.99,12
3153,1566,2024-02-22,4.99,16
3154,1566,2024-02-17,4.99,11
3155,1566,2024-02-06,19.99,0
3156,1566,2024-02-17,4.99,11
3157,1566,2024-02-26,4.99,20
3158,1566,2024-02-21,19.99,15
3159,1569,2024-01-26,4.99,1
3160,1569,2024-02-04,0.99,10
3161,1570,2024-01-24,19.99,7
3162,1570,2024-02-01,4.99,15
3163,1570,2024-01-31,4.99,14
3164,1570,2024-01-25,9.99,8
3165,1570,2024-01-30,4.99,13
3166,1571,2024-02-19,4.99,26
3167,1571,2024-02-20,1.99,27
3168,1572,2024-02-15,19.99,21
3169,1572,2024-02-20,19.99,26
3170,1572,2024-02-20,9.99,26
3171,1572,2024-01-30,4.99,5
3172,1572,2024-02-11,9.99,17
3173,1577,2024-03-09,4.99,11
3174,1577,2024-03-18,0.99,20
3175,1579,2024-02-22,1.99,6
3176,1579,2024-03-06,4.99,19
3177,1582,2024-02-08,4.99,14
3178,1582,2024-02-21,1.99,27
3179,1586,2024-03-18,49.99,1
3180,1586,2024-04-13,49.99,27
3181,1586,2024-03-18,19.99,1
3182,1586,2024-03-23,49.99,6
3183,1586,2024-03-25,99.99,8
3184,1586,2024-04-06,99.99,20
3185,1586,2024-04-10,49.99,24
3186,1586,2024-04-10,99.99,24
3187,1586,2024-04-11,49.99,25
3188,1586,2024-04-03,49.99,17
3189,1586,2024-03-26,49.99,9
3190,1586,2024-04-03,49.99,17
3191,1586,2024-03-24,99.99,7
3192,1586,2024-04-14,49.99,28
3193,1586,2024-03-30,49.99,13
3194,1586,2024-03-30,19.99,13
3195,1586,2024-04-14,49.99,28
3196,1586,2024-03-22,99.99,5
3197,1586,2024-03-24,19.99,7
3198,1586,2024-03-26,99.99,9
3199,1586,2024-04-14,19.99,28
3200,1586,2024-04-04,19.99,18
3201,1586,2024-03-23,19.99,6
3202,1586,2024-04-15,19.99,29
3203,1586,2024-03-20,99.99,3
3204,1588,2024-03-31,1.99,16
3205,1588,2024-04-11,4.99,27
3206,1589,2024-04-07,4.99,11
3207,1589,2024-04-23,0.99,27
3208,1592,2024-03-19,4.99,12
3209,1592,2024-03-14,4.99,7
3210,1595,2024-04-19,0.99,23
3211,1595,2024-04-10,4.99,14
3212,1595,2024-04-25,1.99,29
3213,1596,2024-01-05,9.99,1
3214,1596,2024-01-08,9.99,4
3215,1596,2024-01-10,19.99,6
3216,1596,2024-01-21,9.99,17
3217,1596,2024-01-22,9.99,18
3218,1596,2024-01-18,4.99,14
3219,1596,2024-01-25,19.99,21
3220,1598,2024-02-25,99.99,0
3221,1598,2024-02-27,49.99,2
3222,1598,2024-03-23,99.99,27
3223,1598,2024-03-06,19.99,10
3224,1598,2024-03-18,99.99,22
3225,1598,2024-03-05,19.99,9
3226,1598,2024-03-10,49.99,14
3227,1598,2024-03-24,99.99,28
3228,1598,2024-03-19,19.99,23
3229,1598,2024-03-02,19.99,6
3230,1598,2024-03-03,19.99,7
3231,1598,2024-03-17,99.99,21
3232,1598,2024-03-14,99.99,18
3233,1598,2024-03-24,99.99,28
3234,1598,2024-03-13,99.99,17
3235,1598,2024-03-23,49.99,27
3236,1598,2024-03-13,49.99,17
3237,1598,2024-03-17,99.99,21
3238,1598,2024-03-24,49.99,28
3239,1598,2024-03-08,49.99,12
3240,1598,2024-03-06,49.99,10
3241,1598,2024-03-08,49.99,12
3242,1598,2024-03-02,49.99,6
3243,1598,2024-03-23,19.99,27
3244,1598,2024-02-26,99.99,1
3245,1598,2024-03-08,19.99,12
3246,1603,2024-02-24,1.99,29
3247,1603,2024-02-22,4.99,27
3248,1603,2024-02-01,4.99,6
3249,1605,2024-03-26,4.99,9
3250,1615,2024-02-19,9.99,17
3251,1615,2024-02-02,9.99,0
3252,1615,2024-02-27,4.99,25
3253,1615,2024-02-18,9.99,16
3254,1615,2024-02-16,19.99,14
3255,1615,2024-02-08,9.99,6
3256,1616,2024-02-20,1.99,24
3257,1616,2024-02-24,1.99,28
3258,1616,2024-02-15,0.99,19
3259,1617,2024-03-21,4.99,20
3260,1617,2024-03-08,4.99,7
3261,1617,2024-03-12,9.99,11
3262,1619,2024-02-15,9.99,8
3263,1619,2024-02-19,9.99,12
3264,1619,2024-02-09,9.99,2
3265,1619,2024-02-17,19.99,10
3266,1619,2024-02-20,19.99,13
3267,1619,2024-02-28,9.99,21
3268,1619,2024-03-03,4.99,25
3269,1619,2024-03-01,4.99,23
3270,1625,2024-03-17,1.99,2
3271,1625,2024-04-04,4.99,20
3272,1625,2024-03-25,0.99,10
3273,1628,2024-03-23,4.99,15
3274,1628,2024-03-30,19.99,22
3275,1628,2024-04-05,9.99,28
3276,1628,2024-03-29,4.99,21
3277,1628,2024-03-22,19.99,14
3278,1628,2024-03-21,4.99,13
3279,1630,2024-03-11,99.99,12
3280,1630,2024-03-12,19.99,13
3281,1630,2024-03-28,49.99,29
3282,1630,2024-03-14,19.99,15
3283,1630,2024-03-11,19.99,12
3284,1630,2024-03-22,19.99,23
3285,1630,2024-03-19,49.99,20
3286,1630,2024-03-17,49.99,18
3287,1630,2024-03-05,19.99,6
3288,1630,2024-03-28,99.99,29
3289,1630,2024-03-11,99.99,12
3290,1630,2024-03-13,49.99,14
3291,1630,2024-03-16,19.99,17
3292,1630,2024-03-16,49.99,17
3293,1630,2024-03-25,49.99,26
3294,1630,2024-03-16,19.99,17
3295,1630,2024-03-09,49.99,10
3296,1630,2024-03-23,19.99,24
3297,1630,2024-03-05,19.99,6
3298,1630,2024-03-28,99.99,29
3299,1630,2024-03-10,49.99,11
3300,1630,2024-03-14,19.99,15
3301,1630,2024-03-19,49.99,20
3302,1630,2024-03-21,99.99,22
3303,1630,2024-03-08,19.99,9
3304,1630,2024-02-29,49.99,1
3305,1630,2024-03-23,49.99,24
3306,1630,2024-03-11,19.99,12
3307,1630,2024-03-21,49.99,22
3308,1630,2024-03-09,19.99,10
3309,1630,2024-02-28,99.99,0
3310,1630,2024-03-03,49.99,4
3311,1630,2024-03-19,99.99,20
3312,1630,2024-03-25,99.99,26
3313,1630,2024-03-20,49.99,21
3314,1630,2024-03-15,19.99,16
3315,1630,2024-03-23,99.99,24
3316,1630,2024-03-10,19.99,11
3317,1630,2024-03-25,49.99,26
3318,1630,2024-03-02,49.99,3
3319,1632,2024-04-25,19.99,27
3320,1632,2024-04-08,9.99,10
3321,1632,2024-04-18,9.99,20
3322,1632,2024-04-14,4.99,16
3323,1632,2024-04-12,9.99,14
3324,1632,2024-04-09,9.99,11
3325,1632,2024-04-12,4.99,14
3326,1634,2024-04-04,99.99,13
3327,1634,2024-04-17,99.99,26
3328,1634,2024-03-28,99.99,6
3329,1634,2024-04-14,49.99,23
3330,1634,2024-04-13,99.99,22
3331,1634,2024-04-05,19.99,14
3332,1634,2024-04-02,99.99,11
3333,1634,2024-03-23,99.99,1
3334,1634,2024-04-05,19.99,14
3335,1634,2024-04-12,49.99,21
3336,1634,2024-03-29,49.99,7
3337,1634,2024-04-14,49.99,23
3338,1634,2024-04-06,99.99,15
3339,1634,2024-04-14,19.99,23
3340,1634,2024-04-15,49.99,24
3341,1634,2024-03-24,49.99,2
3342,1634,2024-04-20,49.99,29
3343,1634,2024-04-08,19.99,17
3344,1634,2024-04-03,99.99,12
3345,1634,2024-04-08,49.99,17
3346,1634,2024-04-09,99.99,18
3347,1634,2024-04-19,99.99,28
3348,1634,2024-04-15,99.99,24
3349,1634,2024-03-26,49.99,4
3350,1634,2024-04-10,99.99,19
3351,1634,2024-03-22,49.99,0
3352,1635,2024-02-01,1.99,28
3353,1636,2024-02-20,19.99,22
3354,1636,2024-02-07,19.99,9
3355,1636,2024-02-09,19.99,11
3356,1636,2024-02-25,19.99,27
3357,1636,2024-01-31,19.99,2
3358,1636,2024-02-12,9.99,14
3359,1636,2024-02-06,19.99,8
3360,1636,2024-02-08,9.99,10
3361,1637,2024-01-22,9.99,5
3362,1637,2024-02-12,4.99,26
3363,1637,2024-01-20,4.99,3
3364,1637,2024-02-04,4.99,18
3365,1637,2024-02-06,19.99,20
3366,1638,2024-04-11,99.99,22
3367,1638,2024-03-31,99.99,11
3368,1638,2024-03-26,49.99,6
3369,1638,2024-03-26,49.99,6
3370,1638,2024-04-01,49.99,12
3371,1638,2024-03-23,99.99,3
3372,1638,2024-03-26,99.99,6
3373,1638,2024-04-03,49.99,14
3374,1638,2024-03-28,19.99,8
3375,1638,2024-04-03,49.99,14
3376,1638,2024-04-10,19.99,21
3377,1638,2024-03-30,99.99,10
3378,1638,2024-03-22,49.99,2
3379,1638,2024-04-05,19.99,16
3380,1638,2024-03-28,49.99,8
3381,1640,2024-01-21,1.99,13
3382,1640,2024-01-26,1.99,18
3383,1643,2024-04-18,1.99,21
3384,1643,2024-04-22,1.99,25
3385,1652,2024-03-18,9.99,11
3386,1652,2024-04-04,9.99,28
3387,1652,2024-03-10,4.99,3
3388,1652,2024-03-13,9.99,6
3389,1652,2024-03-28,19.99,21
3390,1652,2024-03-15,4.99,8
3391,1652,2024-03-08,4.99,1
3392,1652,2024-03-27,4.99,20
3393,1655,2024-02-13,4.99,17
3394,1655,2024-01-27,19.99,0
3395,1655,2024-02-09,9.99,13
3396,1655,2024-02-12,19.99,16
3397,1655,2024-01-28,9.99,1
3398,1661,2024-02-12,49.99,25
3399,1661,2024-02-11,49.99,24
3400,1661,2024-02-01,49.99,14
3401,1661,2024-02-15,19.99,28
3402,1661,2024-02-06,99.99,19
3403,1661,2024-02-11,19.99,24
3404,1661,2024-02-14,99.99,27
3405,1661,2024-01-24,99.99,6
3406,1661,2024-02-02,99.99,15
3407,1661,2024-01-21,49.99,3
3408,1661,2024-02-16,49.99,29
3409,1661,2024-02-01,49.99,14
3410,1661,2024-02-15,49.99,28
3411,1661,2024-01-27,99.99,9
3412,1661,2024-01-27,99.99,9
3413,1661,2024-01-27,99.99,9
3414,1661,2024-02-11,19.99,24
3415,1661,2024-02-08,19.99,21
3416,1661,2024-02-02,99.99,15
3417,1661,2024-01-24,19.99,6
3418,1661,2024-02-16,99.99,29
3419,1661,2024-02-13,19.99,26
3420,1661,2024-01-25,99.99,7
3421,1661,2024-02-05,19.99,18
3422,1661,2024-01-28,19.99,10
3423,1661,2024-01-30,49.99,12
3424,1661,2024-01-24,99.99,6
3425,1661,2024-02-16,19.99,29
3426,1661,2024-01-30,49.99,12
3427,1661,2024-02-13,49.99,26
3428,1661,2024-01-27,49.99,9
3429,1661,2024-02-12,99.99,25
3430,1663,2024-04-16,0.99,25
3431,1663,2024-03-28,1.99,6
3432,1663,2024-04-17,0.99,26
3433,1666,2024-02-03,1.99,24
3434,1666,2024-01-13,1.99,3
3435,1669,2024-02-21,19.99,11
3436,1669,2024-02-29,9.99,19
3437,1669,2024-02-12,9.99,2
3438,1669,2024-02-16,4.99,6
3439,1669,2024-02-10,9.99,0
3440,1669,2024-02-25,19.99,15
3441,1669,2024-03-02,19.99,21
3442,1669,2024-02-22,4.99,12
3443,1669,2024-02-13,19.99,3
3444,1669,2024-02-11,4.99,1
3445,1670,2024-04-04,1.99,26
3446,1670,2024-03-22,1.99,13
3447,1672,2024-03-21,0.99,5
3448,1672,2024-03-28,1.99,12
3449,1672,2024-03-17,1.99,1
3450,1674,2024-04-01,4.99,21
3451,1674,2024-03-22,19.99,11
3452,1674,2024-03-18,19.99,7
3453,1675,2024-03-20,1.99,9
3454,1677,2024-01-06,0.99,2
3455,1677,2024-01-20,0.99,16
3456,1684,2024-02-02,0.99,9
3457,1690,2024-02-11,19.99,19
3458,1690,2024-02-12,4.99,20
3459,1690,2024-01-28,4.99,5
3460,1690,2024-02-20,4.99,28
3461,1690,2024-02-13,9.99,21
3462,1691,2024-02-26,1.99,4
3463,1691,2024-03-15,0.99,22
3464,1691,2024-03-21,0.99,28
3465,1694,2024-03-20,49.99,23
3466,1694,2024-03-23,19.99,26
3467,1694,2024-03-11,99.99,14
3468,1694,2024-02-28,49.99,2
3469,1694,2024-03-14,99.99,17
3470,1694,2024-03-23,49.99,26
3471,1694,2024-03-08,49.99,11
3472,1694,2024-03-10,99.99,13
3473,1694,2024-03-18,99.99,21
3474,1694,2024-03-05,99.99,8
3475,1694,2024-03-04,19.99,7
3476,1694,2024-03-15,99.99,18
3477,1694,2024-02-27,49.99,1
3478,1694,2024-03-12,19.99,15
3479,1694,2024-02-29,99.99,3
3480,1694,2024-03-13,19.99,16
3481,1694,2024-03-15,99.99,18
3482,1694,2024-03-14,99.99,17
3483,1694,2024-03-13,19.99,16
3484,1694,2024-03-21,99.99,24
3485,1694,2024-03-10,49.99,13
3486,1694,2024-03-22,19.99,25
3487,1694,2024-03-11,99.99,14
3488,1694,2024-03-13,49.99,16
3489,1694,2024-03-02,99.99,5
3490,1694,2024-03-02,49.99,5
3491,1694,2024-03-26,99.99,29
3492,1694,2024-03-09,49.99,12
3493,1694,2024-03-08,99.99,11
3494,1694,2024-03-09,49.99,12
3495,1694,2024-03-02,99.99,5
3496,1694,2024-03-05,99.99,8
3497,1694,2024-03-10,99.99,13
3498,1694,2024-03-18,19.99,21
3499,1694,2024-03-19,99.99,22
3500,1694,2024-02-28,49.99,2
3501,1694,2024-03-22,19.99,25
3502,1694,2024-02-27,49.99,1
3503,1694,2024-03-20,49.99,23
3504,1694,2024-02-29,19.99,3
3505,1694,2024-02-27,19.99,1
3506,1694,2024-03-22,99.99,25
3507,1694,2024-02-29,49.99,3
3508,1694,2024-03-09,49.99,12
3509,1694,2024-03-26,19.99,29
3510,1694,2024-03-01,99.99,4
3511,1694,2024-03-05,99.99,8
3512,1694,2024-03-04,99.99,7
3513,1694,2024-03-14,99.99,17
3514,1697,2024-01-03,4.99,0
3515,1697,2024-02-01,9.99,29
3516,1697,2024-01-03,9.99,0
3517,1697,2024-01-19,9.99,16
3518,1697,2024-01-30,4.99,27
3519,1697,2024-01-05,19.99,2
3520,1697,2024-01-24,9.99,21
3521,1697,2024-01-26,19.99,23
3522,1698,2024-04-10,4.99,15
3523,1700,2024-02-08,1.99,3
3524,1700,2024-02-23,4.99,18
3525,1701,2024-03-17,1.99,8
3526,1701,2024-04-07,1.99,29
3527,1703,2024-03-17,0.99,15
3528,1703,2024-03-22,0.99,20
3529,1703,2024-03-07,4.99,5
3530,1706,2024-02-22,4.99,6
3531,1706,2024-03-06,1.99,19
3532,1706,2024-02-28,1.99,12
3533,1711,2024-02-17,1.99,17
3534,1718,2024-04-03,4.99,29
3535,1718,2024-03-28,0.99,23
3536,1718,2024-03-31,1.99,26
3537,1721,2024-01-20,4.99,5
3538,1721,2024-02-10,0.99,26
3539,1721,2024-01-29,4.99,14
3540,1722,2024-03-22,9.99,12
3541,1722,2024-04-02,4.99,23
3542,1722,2024-03-16,19.99,6
3543,1727,2024-04-11,99.99,18
3544,1727,2024-04-22,99.99,29
3545,1727,2024-04-12,19.99,19
3546,1727,2024-04-04,99.99,11
3547,1727,2024-04-07,19.99,14
3548,1727,2024-04-10,19.99,17
3549,1727,2024-04-21,49.99,28
3550,1727,2024-04-17,99.99,24
3551,1727,2024-04-06,19.99,13
3552,1727,2024-04-06,99.99,13
3553,1727,2024-04-16,19.99,23
3554,1727,2024-04-10,99.99,17
3555,1727,2024-04-19,19.99,26
3556,1727,2024-04-13,49.99,20
3557,1727,2024-03-24,49.99,0
3558,1727,2024-04-07,19.99,14
3559,1727,2024-04-14,49.99,21
3560,1727,2024-04-13,99.99,20
3561,1727,2024-04-03,19.99,10
3562,1727,2024-04-22,49.99,29
3563,1727,2024-04-10,49.99,17
3564,1727,2024-03-26,49.99,2
3565,1727,2024-04-12,19.99,19
3566,1727,2024-03-25,19.99,1
3567,1727,2024-04-12,49.99,19
3568,1727,2024-04-03,99.99,10
3569,1727,2024-03-25,49.99,1
3570,1727,2024-03-26,99.99,2
3571,1727,2024-04-21,19.99,28
3572,1727,2024-04-21,99.99,28
3573,1727,2024-03-24,49.99,0
3574,1727,2024-03-26,49.99,2
3575,1727,2024-04-20,49.99,27
3576,1727,2024-04-16,19.99,23
3577,1727,2024-03-24,19.99,0
3578,1727,2024-04-18,49.99,25
3579,1727,2024-04-04,49.99,11
3580,1727,2024-04-08,49.99,15
3581,1727,2024-03-28,19.99,4
3582,1727,2024-04-06,99.99,13
3583,1727,2024-04-06,99.99,13
3584,1727,2024-04-12,99.99,19
3585,1727,2024-04-04,49.99,11
3586,1727,2024-04-07,19.99,14
3587,1727,2024-03-24,49.99,0
3588,1727,2024-03-30,99.99,6
3589,1727,2024-04-03,49.99,10
3590,1727,2024-03-28,99.99,4
3591,1729,2024-03-18,0.99,29
3592,1729,2024-03-06,4.99,17
3593,1735,2024-04-09,4.99,17
3594,1740,2024-02-07,4.99,9
3595,1740,2024-02-21,1.99,23
3596,1740,2024-02-25,4.99,27
3597,1743,2024-04-02,0.99,13
3598,1743,2024-04-09,4.99,20
3599,1744,2024-01-27,19.99,14
3600,1744,2024-02-02,19.99,20
3601,1744,2024-02-11,9.99,29
3602,1744,2024-01-21,4.99,8
3603,1744,2024-02-07,9.99,25
3604,1744,2024-02-11,9.99,29
3605,1744,2024-01-21,19.99,8
3606,1744,2024-01-24,9.99,11
3607,1744,2024-02-05,4.99,23
3608,1747,2024-02-17,4.99,5
3609,1747,2024-02-26,4.99,14
3610,1748,2024-02-10,0.99,21
3611,1750,2024-02-13,1.99,22
3612,1752,2024-03-07,4.99,11
3613,1752,2024-02-28,19.99,3
3614,1752,2024-03-21,9.99,25
3615,1752,2024-03-03,9.99,7
3616,1752,2024-03-05,19.99,9
3617,1752,2024-03-24,19.99,28
3618,1752,2024-03-06,9.99,10
3619,1752,2024-03-11,4.99,15
3620,1752,2024-02-26,9.99,1
3621,1753,2024-01-25,99.99,9
3622,1753,2024-01-27,19.99,11
3623,1753,2024-01-23,99.99,7
3624,1753,2024-01-30,49.99,14
3625,1753,2024-01-18,19.99,2
3626,1753,2024-02-09,49.99,24
3627,1753,2024-02-06,99.99,21
3628,1753,2024-01-25,99.99,9
3629,1753,2024-01-29,19.99,13
3630,1753,2024-01-27,49.99,11
3631,1753,2024-01-31,19.99,15
3632,1753,2024-01-24,19.99,8
3633,1753,2024-02-02,19.99,17
3634,1753,2024-02-02,49.99,17
3635,1753,2024-02-11,99.99,26
3636,1753,2024-02-03,49.99,18
3637,1753,2024-02-11,49.99,26
3638,1753,2024-02-04,19.99,19
3639,1753,2024-01-28,19.99,12
