session_id,user_id,session_start,session_end,day_since_install
2098,585,2024-03-24 11:18:00,2024-03-24 11:37:00,3
2099,585,2024-03-24 12:36:00,2024-03-24 12:52:00,3
2100,586,2024-03-20 04:19:00,2024-03-20 04:34:00,0
2101,586,2024-03-20 17:49:00,2024-03-20 18:32:00,0
2102,586,2024-03-20 09:22:00,2024-03-20 10:18:00,0
2103,586,2024-03-21 01:12:00,2024-03-21 01:29:00,1
2104,586,2024-03-21 08:48:00,2024-03-21 09:07:00,1
2105,586,2024-03-21 23:53:00,2024-03-22 00:28:00,1
2106,587,2024-01-25 21:53:00,2024-01-25 22:13:00,0
2107,587,2024-01-26 19:27:00,2024-01-26 19:58:00,1
2108,587,2024-01-26 11:28:00,2024-01-26 11:37:00,1
2109,587,2024-01-27 05:52:00,2024-01-27 06:48:00,2
2110,587,2024-01-27 05:43:00,2024-01-27 06:40:00,2
2111,588,2024-01-12 14:12:00,2024-01-12 14:42:00,0
2112,588,2024-01-12 02:45:00,2024-01-12 02:57:00,0
2113,588,2024-01-12 08:14:00,2024-01-12 09:13:00,0
2114,588,2024-01-13 04:46:00,2024-01-13 05:37:00,1
2115,588,2024-01-13 06:52:00,2024-01-13 07:14:00,1
2116,588,2024-01-13 11:11:00,2024-01-13 11:51:00,1
2117,589,2024-01-26 09:58:00,2024-01-26 10:34:00,0
2118,590,2024-01-26 10:17:00,2024-01-26 10:31:00,0
2119,590,2024-01-26 20:40:00,2024-01-26 21:23:00,0
2120,590,2024-01-26 10:07:00,2024-01-26 10:45:00,0
2121,590,2024-01-27 16:09:00,2024-01-27 16:53:00,1
2122,591,2024-01-10 18:09:00,2024-01-10 19:02:00,0
2123,591,2024-01-10 02:52:00,2024-01-10 03:15:00,0
2124,591,2024-01-11 18:50:00,2024-01-11 19:41:00,1
2125,591,2024-01-11 17:16:00,2024-01-11 17:30:00,1
2126,592,2024-01-17 17:10:00,2024-01-17 17:25:00,0
2127,592,2024-01-17 11:39:00,2024-01-17 12:31:00,0
2128,592,2024-01-17 23:07:00,2024-01-17 23:35:00,0
2129,592,2024-01-18 23:52:00,2024-01-19 00:50:00,1
2130,592,2024-01-18 03:16:00,2024-01-18 04:05:00,1
2131,593,2024-03-25 17:19:00,2024-03-25 18:14:00,0
2132,593,2024-03-25 18:20:00,2024-03-25 18:40:00,0
2133,594,2024-01-07 11:24:00,2024-01-07 11:56:00,0
2134,594,2024-01-07 00:45:00,2024-01-07 01:07:00,0
2135,594,2024-01-07 17:37:00,2024-01-07 18:14:00,0
2136,595,2024-01-07 19:33:00,2024-01-07 19:41:00,0
2137,596,2024-02-17 00:59:00,2024-02-17 01:40:00,0
2138,596,2024-02-17 19:42:00,2024-02-17 19:55:00,0
2139,596,2024-02-18 23:25:00,2024-02-19 00:22:00,1
2140,597,2024-02-28 06:15:00,2024-02-28 06:59:00,0
2141,597,2024-02-29 04:10:00,2024-02-29 04:43:00,1
2142,597,2024-02-29 20:44:00,2024-02-29 21:15:00,1
2143,598,2024-03-22 09:59:00,2024-03-22 10:45:00,0
2144,598,2024-03-22 18:10:00,2024-03-22 18:25:00,0
2145,598,2024-03-23 00:11:00,2024-03-23 01:02:00,1
2146,598,2024-03-23 13:02:00,2024-03-23 13:58:00,1
2147,599,2024-02-08 09:59:00,2024-02-08 10:20:00,0
2148,599,2024-02-08 16:39:00,2024-02-08 16:47:00,0
2149,599,2024-02-09 06:56:00,2024-02-09 07:10:00,1
2150,600,2024-02-28 14:55:00,2024-02-28 15:15:00,0
2151,600,2024-02-29 18:43:00,2024-02-29 19:38:00,1
2152,600,2024-02-29 17:29:00,2024-02-29 18:19:00,1
2153,600,2024-02-29 19:54:00,2024-02-29 20:39:00,1
2154,601,2024-01-17 19:16:00,2024-01-17 19:57:00,0
2155,601,2024-01-17 07:18:00,2024-01-17 07:48:00,0
2156,601,2024-01-17 03:14:00,2024-01-17 04:09:00,0
2157,602,2024-01-24 23:45:00,2024-01-25 00:41:00,0
2158,602,2024-01-24 10:33:00,2024-01-24 10:56:00,0
2159,603,2024-02-29 17:18:00,2024-02-29 18:06:00,0
2160,603,2024-02-29 00:55:00,2024-02-29 01:37:00,0
2161,604,2024-01-03 03:37:00,2024-01-03 04:20:00,0
2162,604,2024-01-03 22:24:00,2024-01-03 23:08:00,0
2163,604,2024-01-03 12:03:00,2024-01-03 12:13:00,0
2164,605,2024-02-09 07:51:00,2024-02-09 08:04:00,0
2165,605,2024-02-09 03:48:00,2024-02-09 04:31:00,0
2166,606,2024-03-27 19:37:00,2024-03-27 19:42:00,0
2167,607,2024-01-15 23:43:00,2024-01-15 23:56:00,0
2168,607,2024-01-15 00:35:00,2024-01-15 01:13:00,0
2169,607,2024-01-15 01:16:00,2024-01-15 02:13:00,0
2170,607,2024-01-16 10:50:00,2024-01-16 11:20:00,1
2171,608,2024-01-04 18:23:00,2024-01-04 19:14:00,0
2172,608,2024-01-04 11:56:00,2024-01-04 12:11:00,0
2173,609,2024-01-25 05:54:00,2024-01-25 06:04:00,0
2174,610,2024-02-02 02:05:00,2024-02-02 02:57:00,0
2175,611,2024-02-11 05:32:00,2024-02-11 06:17:00,0
2176,611,2024-02-11 11:56:00,2024-02-11 12:55:00,0
2177,611,2024-02-11 10:12:00,2024-02-11 10:49:00,0
2178,611,2024-02-12 03:04:00,2024-02-12 04:03:00,1
2179,611,2024-02-13 18:34:00,2024-02-13 19:21:00,2
2180,611,2024-02-14 05:18:00,2024-02-14 05:23:00,3
2181,611,2024-02-14 06:33:00,2024-02-14 06:56:00,3
2182,611,2024-02-15 20:48:00,2024-02-15 21:34:00,4
2183,612,2024-03-06 19:23:00,2024-03-06 20:14:00,0
2184,612,2024-03-06 20:59:00,2024-03-06 21:57:00,0
2185,612,2024-03-06 19:05:00,2024-03-06 19:12:00,0
2186,612,2024-03-07 21:15:00,2024-03-07 21:36:00,1
2187,613,2024-02-11 07:09:00,2024-02-11 07:23:00,0
2188,613,2024-02-11 17:09:00,2024-02-11 17:52:00,0
2189,613,2024-02-11 03:00:00,2024-02-11 03:47:00,0
2190,613,2024-02-12 07:33:00,2024-02-12 07:39:00,1
2191,613,2024-02-12 23:13:00,2024-02-12 23:58:00,1
2192,613,2024-02-13 00:45:00,2024-02-13 01:23:00,2
2193,613,2024-02-14 00:35:00,2024-02-14 01:22:00,3
2194,613,2024-02-14 12:58:00,2024-02-14 13:52:00,3
2195,613,2024-02-14 09:04:00,2024-02-14 09:41:00,3
2196,614,2024-01-13 02:02:00,2024-01-13 02:10:00,0
2197,614,2024-01-13 06:12:00,2024-01-13 06:57:00,0
2198,615,2024-02-01 14:00:00,2024-02-01 14:32:00,0
2199,615,2024-02-01 21:52:00,2024-02-01 22:06:00,0
2200,616,2024-02-08 07:34:00,2024-02-08 08:04:00,0
2201,616,2024-02-09 07:49:00,2024-02-09 08:32:00,1
2202,617,2024-01-29 11:12:00,2024-01-29 11:56:00,0
2203,617,2024-01-29 16:55:00,2024-01-29 17:45:00,0
2204,617,2024-01-29 16:50:00,2024-01-29 17:10:00,0
2205,618,2024-03-02 00:23:00,2024-03-02 01:02:00,0
2206,619,2024-02-26 22:24:00,2024-02-26 23:18:00,0
2207,619,2024-02-26 15:55:00,2024-02-26 16:47:00,0
2208,619,2024-02-26 20:09:00,2024-02-26 20:54:00,0
2209,620,2024-01-10 23:40:00,2024-01-10 23:46:00,0
2210,620,2024-01-10 18:29:00,2024-01-10 19:13:00,0
2211,620,2024-01-11 05:41:00,2024-01-11 06:00:00,1
2212,621,2024-03-24 15:47:00,2024-03-24 16:38:00,0
2213,622,2024-02-18 07:13:00,2024-02-18 07:35:00,0
2214,622,2024-02-18 11:58:00,2024-02-18 12:48:00,0
2215,622,2024-02-18 19:22:00,2024-02-18 19:31:00,0
2216,622,2024-02-19 01:15:00,2024-02-19 01:24:00,1
2217,622,2024-02-19 21:00:00,2024-02-19 21:16:00,1
2218,623,2024-01-14 11:50:00,2024-01-14 12:42:00,0
2219,623,2024-01-14 16:12:00,2024-01-14 16:55:00,0
2220,623,2024-01-15 04:35:00,2024-01-15 04:54:00,1
2221,623,2024-01-15 16:43:00,2024-01-15 17:42:00,1
2222,623,2024-01-15 13:28:00,2024-01-15 13:36:00,1
2223,623,2024-01-16 10:37:00,2024-01-16 10:45:00,2
2224,624,2024-03-08 18:41:00,2024-03-08 19:22:00,0
2225,624,2024-03-09 14:54:00,2024-03-09 15:34:00,1
2226,624,2024-03-09 07:27:00,2024-03-09 08:23:00,1
2227,625,2024-02-06 15:57:00,2024-02-06 16:06:00,0
2228,625,2024-02-06 13:33:00,2024-02-06 14:26:00,0
2229,625,2024-02-07 01:24:00,2024-02-07 01:53:00,1
2230,625,2024-02-07 00:30:00,2024-02-07 00:39:00,1
2231,625,2024-02-07 07:03:00,2024-02-07 07:58:00,1
2232,626,2024-03-05 17:42:00,2024-03-05 18:03:00,0
2233,626,2024-03-05 02:17:00,2024-03-05 02:25:00,0
2234,626,2024-03-06 08:30:00,2024-03-06 08:39:00,1
2235,626,2024-03-06 03:15:00,2024-03-06 04:01:00,1
2236,626,2024-03-06 08:15:00,2024-03-06 08:39:00,1
2237,627,2024-03-19 17:14:00,2024-03-19 18:10:00,0
2238,627,2024-03-19 08:37:00,2024-03-19 09:19:00,0
2239,627,2024-03-19 10:56:00,2024-03-19 11:20:00,0
2240,628,2024-02-18 21:49:00,2024-02-18 22:15:00,0
2241,628,2024-02-18 14:07:00,2024-02-18 15:05:00,0
2242,628,2024-02-18 08:14:00,2024-02-18 09:06:00,0
2243,628,2024-02-19 04:02:00,2024-02-19 04:40:00,1
2244,628,2024-02-19 01:35:00,2024-02-19 02:14:00,1
2245,628,2024-02-19 08:29:00,2024-02-19 09:28:00,1
2246,629,2024-03-08 18:43:00,2024-03-08 19:03:00,0
2247,629,2024-03-09 00:41:00,2024-03-09 01:15:00,1
2248,630,2024-02-06 10:59:00,2024-02-06 11:25:00,0
2249,631,2024-02-12 01:52:00,2024-02-12 02:19:00,0
2250,631,2024-02-12 21:34:00,2024-02-12 22:15:00,0
2251,631,2024-02-12 23:42:00,2024-02-13 00:39:00,0
2252,632,2024-02-08 02:33:00,2024-02-08 03:15:00,0
2253,632,2024-02-08 23:37:00,2024-02-08 23:58:00,0
2254,632,2024-02-08 07:00:00,2024-02-08 07:12:00,0
2255,632,2024-02-09 12:24:00,2024-02-09 12:36:00,1
2256,632,2024-02-09 19:31:00,2024-02-09 20:25:00,1
2257,632,2024-02-10 05:32:00,2024-02-10 05:43:00,2
2258,632,2024-02-10 00:46:00,2024-02-10 01:19:00,2
2259,632,2024-02-10 05:36:00,2024-02-10 06:24:00,2
2260,633,2024-02-15 19:13:00,2024-02-15 19:45:00,0
2261,633,2024-02-15 05:03:00,2024-02-15 05:22:00,0
2262,633,2024-02-16 09:40:00,2024-02-16 10:20:00,1
2263,633,2024-02-16 08:07:00,2024-02-16 08:14:00,1
2264,634,2024-03-02 19:58:00,2024-03-02 20:32:00,0
2265,635,2024-01-25 22:55:00,2024-01-25 23:18:00,0
2266,635,2024-01-26 15:22:00,2024-01-26 16:06:00,1
2267,635,2024-01-26 13:36:00,2024-01-26 13:41:00,1
2268,635,2024-01-26 18:36:00,2024-01-26 19:15:00,1
2269,636,2024-01-04 12:53:00,2024-01-04 13:19:00,0
2270,637,2024-01-20 02:11:00,2024-01-20 02:24:00,0
2271,638,2024-02-23 20:06:00,2024-02-23 20:43:00,0
2272,639,2024-03-14 22:41:00,2024-03-14 23:04:00,0
2273,639,2024-03-14 03:53:00,2024-03-14 04:34:00,0
2274,639,2024-03-15 16:14:00,2024-03-15 16:31:00,1
2275,640,2024-02-26 04:53:00,2024-02-26 05:45:00,0
2276,640,2024-02-26 03:56:00,2024-02-26 04:51:00,0
2277,640,2024-02-26 17:22:00,2024-02-26 17:55:00,0
2278,640,2024-02-27 07:18:00,2024-02-27 07:54:00,1
2279,640,2024-02-27 02:50:00,2024-02-27 03:43:00,1
2280,641,2024-01-03 22:16:00,2024-01-03 22:45:00,0
2281,641,2024-01-04 14:43:00,2024-01-04 15:12:00,1
2282,641,2024-01-04 16:43:00,2024-01-04 17:35:00,1
2283,641,2024-01-04 12:42:00,2024-01-04 13:33:00,1
2284,642,2024-01-05 10:46:00,2024-01-05 11:27:00,0
2285,642,2024-01-05 02:25:00,2024-01-05 03:03:00,0
2286,643,2024-02-16 19:37:00,2024-02-16 20:25:00,0
2287,643,2024-02-17 03:07:00,2024-02-17 03:55:00,1
2288,643,2024-02-17 22:45:00,2024-02-17 23:09:00,1
2289,644,2024-01-09 11:41:00,2024-01-09 12:38:00,0
2290,644,2024-01-10 10:36:00,2024-01-10 11:12:00,1
2291,644,2024-01-11 14:19:00,2024-01-11 15:07:00,2
2292,644,2024-01-11 03:04:00,2024-01-11 03:48:00,2
2293,645,2024-03-01 18:31:00,2024-03-01 19:17:00,0
2294,645,2024-03-01 21:40:00,2024-03-01 21:45:00,0
2295,645,2024-03-01 21:24:00,2024-03-01 21:48:00,0
2296,646,2024-02-04 17:36:00,2024-02-04 18:29:00,0
2297,646,2024-02-04 02:36:00,2024-02-04 03:11:00,0
2298,646,2024-02-05 14:16:00,2024-02-05 14:35:00,1
2299,647,2024-03-02 06:02:00,2024-03-02 07:01:00,0
2300,647,2024-03-02 19:41:00,2024-03-02 19:56:00,0
2301,647,2024-03-03 19:21:00,2024-03-03 19:38:00,1
2302,647,2024-03-04 20:58:00,2024-03-04 21:39:00,2
2303,647,2024-03-04 19:20:00,2024-03-04 19:52:00,2
2304,647,2024-03-04 08:03:00,2024-03-04 08:36:00,2
2305,648,2024-01-03 23:51:00,2024-01-04 00:47:00,0
2306,648,2024-01-03 13:45:00,2024-01-03 13:58:00,0
2307,648,2024-01-03 22:02:00,2024-01-03 22:15:00,0
2308,649,2024-01-13 05:47:00,2024-01-13 06:09:00,0
2309,650,2024-03-29 23:31:00,2024-03-30 00:10:00,0
2310,650,2024-03-29 11:04:00,2024-03-29 11:38:00,0
2311,651,2024-01-14 06:22:00,2024-01-14 06:37:00,0
2312,651,2024-01-14 20:07:00,2024-01-14 20:19:00,0
2313,651,2024-01-15 21:35:00,2024-01-15 21:41:00,1
2314,651,2024-01-15 23:50:00,2024-01-15 23:56:00,1
2315,651,2024-01-15 15:11:00,2024-01-15 16:02:00,1
2316,651,2024-01-16 05:55:00,2024-01-16 06:44:00,2
2317,651,2024-01-16 05:22:00,2024-01-16 05:28:00,2
2318,652,2024-01-11 18:58:00,2024-01-11 19:16:00,0
2319,652,2024-01-12 04:44:00,2024-01-12 05:26:00,1
2320,652,2024-01-12 21:58:00,2024-01-12 22:30:00,1
2321,652,2024-01-12 18:42:00,2024-01-12 19:02:00,1
2322,653,2024-03-07 14:18:00,2024-03-07 14:42:00,0
2323,653,2024-03-07 16:50:00,2024-03-07 17:45:00,0
2324,654,2024-01-29 20:34:00,2024-01-29 21:14:00,0
2325,654,2024-01-29 06:02:00,2024-01-29 06:15:00,0
2326,654,2024-01-30 20:45:00,2024-01-30 21:41:00,1
2327,654,2024-01-30 04:02:00,2024-01-30 04:16:00,1
2328,655,2024-01-25 07:51:00,2024-01-25 07:57:00,0
2329,655,2024-01-26 08:20:00,2024-01-26 08:29:00,1
2330,656,2024-02-11 15:22:00,2024-02-11 15:57:00,0
2331,656,2024-02-11 09:45:00,2024-02-11 10:01:00,0
2332,656,2024-02-12 11:44:00,2024-02-12 12:43:00,1
2333,656,2024-02-12 12:48:00,2024-02-12 12:54:00,1
2334,656,2024-02-12 19:54:00,2024-02-12 20:29:00,1
2335,657,2024-02-09 04:28:00,2024-02-09 04:51:00,0
2336,657,2024-02-09 02:44:00,2024-02-09 03:26:00,0
2337,657,2024-02-09 10:35:00,2024-02-09 11:14:00,0
2338,657,2024-02-10 14:11:00,2024-02-10 14:47:00,1
2339,657,2024-02-11 10:42:00,2024-02-11 10:59:00,2
2340,657,2024-02-11 11:37:00,2024-02-11 12:10:00,2
2341,657,2024-02-12 18:58:00,2024-02-12 19:37:00,3
2342,657,2024-02-12 15:40:00,2024-02-12 16:11:00,3
2343,657,2024-02-12 13:59:00,2024-02-12 14:34:00,3
2344,657,2024-02-13 18:55:00,2024-02-13 19:34:00,4
2345,657,2024-02-13 20:00:00,2024-02-13 20:48:00,4
2346,657,2024-02-13 20:05:00,2024-02-13 20:48:00,4
2347,658,2024-01-11 14:31:00,2024-01-11 15:17:00,0
2348,658,2024-01-11 16:49:00,2024-01-11 17:11:00,0
2349,658,2024-01-11 14:57:00,2024-01-11 15:24:00,0
2350,658,2024-01-12 14:22:00,2024-01-12 14:29:00,1
2351,658,2024-01-12 18:00:00,2024-01-12 18:28:00,1
2352,658,2024-01-12 16:10:00,2024-01-12 16:44:00,1
2353,659,2024-03-28 11:03:00,2024-03-28 11:32:00,0
2354,659,2024-03-29 07:31:00,2024-03-29 08:19:00,1
2355,659,2024-03-29 02:20:00,2024-03-29 02:55:00,1
2356,659,2024-03-29 03:26:00,2024-03-29 04:14:00,1
2357,660,2024-02-07 22:41:00,2024-02-07 23:40:00,0
2358,660,2024-02-07 00:12:00,2024-02-07 00:55:00,0
2359,660,2024-02-08 15:11:00,2024-02-08 15:46:00,1
2360,660,2024-02-08 04:49:00,2024-02-08 05:33:00,1
2361,660,2024-02-08 11:59:00,2024-02-08 12:28:00,1
2362,661,2024-01-05 16:41:00,2024-01-05 17:20:00,0
2363,661,2024-01-05 01:26:00,2024-01-05 02:16:00,0
2364,661,2024-01-05 08:58:00,2024-01-05 09:51:00,0
2365,662,2024-01-18 21:46:00,2024-01-18 22:03:00,0
2366,663,2024-02-29 03:52:00,2024-02-29 04:36:00,0
2367,663,2024-03-01 13:34:00,2024-03-01 14:02:00,1
2368,663,2024-03-01 16:39:00,2024-03-01 16:57:00,1
2369,663,2024-03-01 12:46:00,2024-03-01 13:01:00,1
2370,663,2024-03-02 23:53:00,2024-03-03 00:18:00,2
2371,663,2024-03-02 08:53:00,2024-03-02 09:44:00,2
2372,664,2024-01-28 18:53:00,2024-01-28 19:10:00,0
2373,664,2024-01-28 05:48:00,2024-01-28 06:37:00,0
2374,664,2024-01-29 14:49:00,2024-01-29 14:55:00,1
2375,664,2024-01-29 20:30:00,2024-01-29 21:00:00,1
2376,664,2024-01-29 01:10:00,2024-01-29 01:47:00,1
2377,664,2024-01-30 06:20:00,2024-01-30 07:13:00,2
2378,664,2024-01-30 15:06:00,2024-01-30 15:32:00,2
2379,664,2024-01-30 06:01:00,2024-01-30 06:42:00,2
2380,665,2024-03-21 05:44:00,2024-03-21 06:10:00,0
2381,665,2024-03-21 11:16:00,2024-03-21 11:36:00,0
2382,665,2024-03-21 00:38:00,2024-03-21 01:17:00,0
2383,666,2024-02-14 21:02:00,2024-02-14 21:14:00,0
2384,666,2024-02-14 13:30:00,2024-02-14 14:29:00,0
2385,666,2024-02-14 08:04:00,2024-02-14 08:36:00,0
2386,666,2024-02-15 09:30:00,2024-02-15 10:14:00,1
2387,666,2024-02-15 17:37:00,2024-02-15 18:30:00,1
2388,666,2024-02-15 21:03:00,2024-02-15 21:28:00,1
2389,667,2024-02-27 00:24:00,2024-02-27 01:22:00,0
2390,667,2024-02-27 21:40:00,2024-02-27 22:12:00,0
2391,668,2024-02-09 21:54:00,2024-02-09 22:23:00,0
2392,668,2024-02-09 20:20:00,2024-02-09 21:00:00,0
2393,668,2024-02-10 17:25:00,2024-02-10 18:09:00,1
2394,669,2024-03-17 14:08:00,2024-03-17 14:39:00,0
2395,669,2024-03-18 23:02:00,2024-03-18 23:32:00,1
2396,669,2024-03-18 03:20:00,2024-03-18 03:37:00,1
2397,670,2024-01-06 13:47:00,2024-01-06 14:05:00,0
2398,670,2024-01-06 00:01:00,2024-01-06 00:57:00,0
2399,671,2024-03-20 11:36:00,2024-03-20 12:09:00,0
2400,671,2024-03-20 22:43:00,2024-03-20 23:09:00,0
2401,671,2024-03-20 13:13:00,2024-03-20 13:36:00,0
2402,671,2024-03-21 17:37:00,2024-03-21 17:50:00,1
2403,672,2024-02-28 19:09:00,2024-02-28 19:57:00,0
2404,672,2024-02-28 01:59:00,2024-02-28 02:48:00,0
2405,672,2024-02-29 22:06:00,2024-02-29 22:45:00,1
2406,672,2024-02-29 22:07:00,2024-02-29 22:32:00,1
2407,672,2024-03-01 11:10:00,2024-03-01 12:02:00,2
2408,673,2024-02-10 02:27:00,2024-02-10 02:35:00,0
2409,673,2024-02-10 17:11:00,2024-02-10 17:39:00,0
2410,673,2024-02-10 00:02:00,2024-02-10 00:10:00,0
2411,673,2024-02-11 07:17:00,2024-02-11 07:37:00,1
2412,674,2024-02-14 20:07:00,2024-02-14 20:47:00,0
2413,674,2024-02-15 18:00:00,2024-02-15 18:57:00,1
2414,675,2024-02-11 11:57:00,2024-02-11 12:10:00,0
2415,675,2024-02-11 02:03:00,2024-02-11 02:13:00,0
2416,675,2024-02-11 08:25:00,2024-02-11 08:31:00,0
2417,676,2024-01-27 02:49:00,2024-01-27 03:31:00,0
2418,676,2024-01-27 00:56:00,2024-01-27 01:15:00,0
2419,676,2024-01-27 10:09:00,2024-01-27 10:49:00,0
2420,676,2024-01-28 15:43:00,2024-01-28 16:41:00,1
2421,676,2024-01-29 02:52:00,2024-01-29 03:16:00,2
2422,676,2024-01-30 16:52:00,2024-01-30 17:39:00,3
2423,676,2024-01-30 00:18:00,2024-01-30 00:30:00,3
2424,676,2024-01-30 10:07:00,2024-01-30 10:36:00,3
2425,676,2024-01-31 06:52:00,2024-01-31 07:09:00,4
2426,676,2024-01-31 06:42:00,2024-01-31 06:56:00,4
2427,677,2024-01-07 10:15:00,2024-01-07 10:56:00,0
2428,678,2024-02-14 19:08:00,2024-02-14 19:47:00,0
2429,678,2024-02-15 06:01:00,2024-02-15 06:30:00,1
2430,678,2024-02-15 07:11:00,2024-02-15 07:45:00,1
2431,678,2024-02-16 08:10:00,2024-02-16 09:05:00,2
2432,678,2024-02-17 12:32:00,2024-02-17 12:37:00,3
2433,678,2024-02-18 05:02:00,2024-02-18 05:22:00,4
2434,679,2024-01-31 13:15:00,2024-01-31 13:23:00,0
2435,679,2024-01-31 12:26:00,2024-01-31 12:31:00,0
2436,679,2024-01-31 04:49:00,2024-01-31 05:37:00,0
2437,679,2024-02-01 13:29:00,2024-02-01 13:57:00,1
2438,679,2024-02-01 02:47:00,2024-02-01 03:30:00,1
2439,679,2024-02-01 00:37:00,2024-02-01 01:07:00,1
2440,680,2024-01-10 18:37:00,2024-01-10 19:27:00,0
2441,680,2024-01-10 02:09:00,2024-01-10 02:22:00,0
2442,680,2024-01-11 19:50:00,2024-01-11 20:16:00,1
2443,680,2024-01-12 07:53:00,2024-01-12 08:01:00,2
2444,680,2024-01-12 04:18:00,2024-01-12 05:08:00,2
2445,680,2024-01-12 17:56:00,2024-01-12 18:29:00,2
2446,680,2024-01-13 10:55:00,2024-01-13 11:04:00,3
2447,681,2024-02-22 12:37:00,2024-02-22 13:18:00,0
2448,681,2024-02-22 17:25:00,2024-02-22 18:11:00,0
2449,681,2024-02-22 15:21:00,2024-02-22 16:11:00,0
2450,681,2024-02-23 02:11:00,2024-02-23 02:38:00,1
2451,681,2024-02-23 14:10:00,2024-02-23 14:56:00,1
2452,681,2024-02-23 19:46:00,2024-02-23 20:40:00,1
2453,682,2024-01-31 05:45:00,2024-01-31 06:05:00,0
2454,683,2024-01-02 20:24:00,2024-01-02 20:47:00,0
2455,683,2024-01-02 17:57:00,2024-01-02 18:09:00,0
2456,683,2024-01-02 22:11:00,2024-01-02 22:56:00,0
2457,683,2024-01-03 20:25:00,2024-01-03 20:30:00,1
2458,683,2024-01-04 17:49:00,2024-01-04 17:55:00,2
2459,683,2024-01-04 03:00:00,2024-01-04 03:14:00,2
2460,683,2024-01-04 04:04:00,2024-01-04 04:49:00,2
2461,684,2024-01-12 23:26:00,2024-01-12 23:31:00,0
2462,684,2024-01-12 16:19:00,2024-01-12 16:31:00,0
2463,684,2024-01-12 02:48:00,2024-01-12 03:24:00,0
2464,685,2024-01-13 17:13:00,2024-01-13 18:00:00,0
2465,686,2024-01-17 17:38:00,2024-01-17 17:53:00,0
2466,686,2024-01-17 15:47:00,2024-01-17 15:54:00,0
2467,686,2024-01-17 22:23:00,2024-01-17 22:36:00,0
2468,686,2024-01-18 16:42:00,2024-01-18 17:17:00,1
2469,686,2024-01-18 03:03:00,2024-01-18 03:44:00,1
2470,686,2024-01-18 07:41:00,2024-01-18 08:34:00,1
2471,686,2024-01-19 07:31:00,2024-01-19 07:50:00,2
2472,686,2024-01-19 17:22:00,2024-01-19 17:31:00,2
2473,687,2024-02-29 09:37:00,2024-02-29 10:09:00,0
2474,687,2024-02-29 23:50:00,2024-03-01 00:15:00,0
2475,687,2024-02-29 10:49:00,2024-02-29 11:21:00,0
2476,688,2024-02-04 15:11:00,2024-02-04 15:37:00,0
2477,688,2024-02-04 02:42:00,2024-02-04 03:02:00,0
2478,689,2024-03-23 20:47:00,2024-03-23 21:16:00,0
2479,689,2024-03-23 06:30:00,2024-03-23 06:49:00,0
2480,689,2024-03-24 05:57:00,2024-03-24 06:51:00,1
2481,689,2024-03-24 21:59:00,2024-03-24 22:08:00,1
2482,689,2024-03-24 15:12:00,2024-03-24 15:48:00,1
2483,689,2024-03-25 22:26:00,2024-03-25 23:22:00,2
2484,689,2024-03-25 05:24:00,2024-03-25 05:56:00,2
2485,689,2024-03-25 21:03:00,2024-03-25 21:22:00,2
2486,690,2024-03-14 19:03:00,2024-03-14 19:55:00,0
2487,690,2024-03-14 17:04:00,2024-03-14 17:53:00,0
2488,690,2024-03-14 05:57:00,2024-03-14 06:55:00,0
2489,691,2024-03-03 08:06:00,2024-03-03 08:39:00,0
2490,691,2024-03-03 13:50:00,2024-03-03 14:14:00,0
2491,691,2024-03-04 23:21:00,2024-03-05 00:01:00,1
2492,691,2024-03-04 11:17:00,2024-03-04 12:01:00,1
2493,691,2024-03-04 16:24:00,2024-03-04 16:59:00,1
2494,692,2024-03-19 15:19:00,2024-03-19 15:57:00,0
2495,692,2024-03-19 11:15:00,2024-03-19 12:01:00,0
2496,692,2024-03-20 11:26:00,2024-03-20 11:31:00,1
2497,692,2024-03-20 01:42:00,2024-03-20 02:18:00,1
2498,692,2024-03-20 11:38:00,2024-03-20 12:15:00,1
2499,692,2024-03-21 12:01:00,2024-03-21 12:35:00,2
2500,693,2024-01-22 23:58:00,2024-01-23 00:31:00,0
2501,693,2024-01-23 16:21:00,2024-01-23 16:30:00,1
2502,693,2024-01-23 10:21:00,2024-01-23 10:57:00,1
2503,693,2024-01-23 23:10:00,2024-01-23 23:25:00,1
2504,693,2024-01-24 07:51:00,2024-01-24 08:22:00,2
2505,693,2024-01-24 13:41:00,2024-01-24 14:24:00,2
2506,693,2024-01-24 01:16:00,2024-01-24 01:21:00,2
2507,694,2024-03-08 17:51:00,2024-03-08 18:09:00,0
2508,694,2024-03-08 14:13:00,2024-03-08 14:41:00,0
2509,694,2024-03-09 21:12:00,2024-03-09 21:32:00,1
2510,695,2024-01-17 22:37:00,2024-01-17 23:10:00,0
2511,695,2024-01-17 12:31:00,2024-01-17 13:23:00,0
2512,695,2024-01-17 09:26:00,2024-01-17 10:04:00,0
2513,695,2024-01-18 03:17:00,2024-01-18 03:27:00,1
2514,696,2024-01-17 23:19:00,2024-01-17 23:36:00,0
2515,696,2024-01-17 01:48:00,2024-01-17 02:15:00,0
2516,696,2024-01-18 21:04:00,2024-01-18 22:01:00,1
2517,696,2024-01-18 11:49:00,2024-01-18 12:02:00,1
2518,696,2024-01-19 00:33:00,2024-01-19 01:18:00,2
2519,696,2024-01-19 22:25:00,2024-01-19 22:47:00,2
2520,696,2024-01-20 03:25:00,2024-01-20 03:31:00,3
